"","Gene","effect.size","p.value","q.value"
"ENSG00000137101.CD72","ENSG00000248393.CTD.2015A6.1",1.24180989761516,1.27681968531977e-08,6.25444707037744e-07
"ENSG00000182809.CRIP2","ENSG00000147041.SYTL5",1.24107073952746,1.34383102490534e-28,2.37099075736771e-26
"ENSG00000232629.HLA.DQB2","ENSG00000249474.RP11.49I4.3",1.24046120602543,0.00122705489664726,0.00685470557256583
"ENSG00000026751.SLAMF7","ENSG00000117600.LPPR4",1.23946299181152,6.16435865102222e-06,0.000128514063561519
"ENSG00000099985.OSM","ENSG00000173432.SAA1",1.23893288398689,0.000115437748583054,0.00114268379181823
"ENSG00000124575.HIST1H1D","ENSG00000272182.RP11.802O23.3",1.2385985444299,1.31314841858537e-17,1.40573275933394e-15
"ENSG00000152804.HHEX","ENSG00000124535.WRNIP1",1.23795741613924,9.12289895325556e-08,3.67519745357896e-06
"ENSG00000186891.TNFRSF18","ENSG00000235373.RP11.206L10.3",1.23716303491394,2.58958153084943e-12,2.056019836264e-10
"ENSG00000204001.LCN8","ENSG00000261934.PCDHGA9",1.2360009133535,5.29125554019508e-05,0.000653010844031199
"ENSG00000166428.PLD4","ENSG00000165164.CXorf22",1.23600009427718,0.000286884787188725,0.00221858344962709
"ENSG00000182511.FES","ENSG00000237957.CT47A5",1.23501024422487,0.000619320042896763,0.00396144458455784
"ENSG00000198574.SH2D1B","ENSG00000230759.RP11.153F1.2",1.23442755668183,7.727771878867e-08,3.20811967651004e-06
"ENSG00000161929.SCIMP","ENSG00000253675.CTD.3118D11.2",1.23416796794317,9.19482805583736e-05,0.000973915778788109
"ENSG00000004468.CD38","ENSG00000244337.AJ239322.3",1.23415228514381,2.59568713771891e-05,0.00038701735844471
"ENSG00000010671.BTK","ENSG00000248802.RP11.184M15.2",1.23363831110862,2.59177317169637e-06,6.43888367492494e-05
"ENSG00000124766.SOX4","ENSG00000272305.RP11.894J14.5",1.23345910013071,0.000497091253543983,0.00334111951897023
"ENSG00000168298.HIST1H1E","ENSG00000241933.RP11.755B10.3",1.23298378702187,2.75441070265368e-21,3.57042829517455e-19
"ENSG00000147586.MRPS28","ENSG00000248150.RP1.167G20.1",1.2328922134074,4.98514401003214e-10,2.99659050823856e-08
"ENSG00000172965.MIR4435.1HG","ENSG00000234775.RP11.335O13.7",1.23280292404781,1.94942488178612e-07,7.34116425344556e-06
"ENSG00000159958.TNFRSF13C","ENSG00000244926.ALKBH3.AS1",1.23271470236102,7.52039377246669e-05,0.000840968916281413
"ENSG00000064886.CHI3L2","ENSG00000236434.RP11.296A18.6",1.23250063017593,3.34971019717234e-10,2.05237066903919e-08
"ENSG00000113810.SMC4","ENSG00000241481.AC159540.2",1.23213008808498,2.91804735041189e-09,1.5796418256278e-07
"ENSG00000135046.ANXA1","ENSG00000248734.CTD.2260A17.1",1.23192413075764,8.45001451199454e-68,2.59701655687187e-65
"ENSG00000089127.OAS1","ENSG00000146757.ZNF92",1.23162237853096,3.86370192419272e-09,2.05077549207499e-07
"ENSG00000132704.FCRL2","ENSG00000137942.FNBP1L",1.23150042150879,0.0011519707480545,0.00652133173029667
"ENSG00000142089.IFITM3","ENSG00000182572.HIST1H3I",1.23132295065302,7.9009056987668e-25,1.26514082428573e-22
"ENSG00000168329.CX3CR1","ENSG00000235072.AC012074.2",1.23001081315909,1.60143608224745e-06,4.35933779246073e-05
"ENSG00000081189.MEF2C","ENSG00000142330.CAPN10",1.22985623732102,8.38798503250465e-08,3.43726999557798e-06
"ENSG00000164120.HPGD","ENSG00000236634.AC016903.1",1.22973961443792,9.25845642484993e-05,0.000979566280819075
"ENSG00000136250.AOAH","ENSG00000272792.RP11.141C7.4",1.22928814640428,3.89647758187129e-12,3.01818619197388e-10
"ENSG00000270022.RNU12","ENSG00000254664.CTD.2560E9.3",1.22905096468108,3.86523323167509e-13,3.27342307686972e-11
"ENSG00000075234.TTC38","ENSG00000255520.RP11.390K5.3",1.22872770958978,3.32204212327704e-10,2.041984279324e-08
"ENSG00000162144.CYB561A3","ENSG00000214732.RP1.139D8.6",1.22819827950101,2.94036270968422e-20,3.6382215216255e-18
"ENSG00000240403.KIR3DL2","ENSG00000254872.RP13.870H17.3",1.22780261167125,0.00116992177106865,0.00659747243199558
"ENSG00000232810.TNF","ENSG00000044524.EPHA3",1.22678668896001,7.51609447027279e-06,0.00014934221077273
"ENSG00000169413.RNASE6","ENSG00000240499.RP5.1101C3.1",1.22637028896141,2.39717725946772e-06,6.05081921351278e-05
"ENSG00000165025.SYK","ENSG00000251367.RP11.231G15.2",1.22539644386319,3.59124739546049e-06,8.39646860374228e-05
"ENSG00000169508.GPR183","ENSG00000229603.AC004014.3",1.22486359962726,1.57534293677273e-17,1.67699215978795e-15
"ENSG00000139187.KLRG1","ENSG00000146469.VIP",1.22456218154084,5.30738893226447e-15,4.98188650760096e-13
"ENSG00000162434.JAK1","ENSG00000163879.DNALI1",1.2222163176587,2.32964898639716e-41,5.34836884768648e-39
"ENSG00000106537.TSPAN13","ENSG00000090520.DNAJB11",1.22208100478187,3.38657444713976e-07,1.17972899616541e-05
"ENSG00000100321.SYNGR1","ENSG00000110435.PDHX",1.22193129358028,5.01063962490227e-07,1.65759961896724e-05
"ENSG00000077152.UBE2T","ENSG00000203859.HSD3B2",1.22146771322295,0.00108529467100011,0.00622337946310775
"ENSG00000184825.HIST1H2AH","ENSG00000240549.THOC7.AS1",1.22146260366617,0.000217032358913649,0.0017965037354907
"ENSG00000133789.SWAP70","ENSG00000204444.APOM",1.22111565834633,4.45842576498107e-07,1.49569195337525e-05
"ENSG00000049768.FOXP3","ENSG00000251586.TET2.AS1",1.21928247261094,0.000430213275327375,0.00299405184856214
"ENSG00000124772.CPNE5","ENSG00000163617.KIAA1407",1.21791555997439,0.00152469101657833,0.00813353508423855
"ENSG00000196628.TCF4","ENSG00000226334.RP11.217B7.2",1.21781440477935,0.000187263199897386,0.00160476527604302
"ENSG00000158050.DUSP2","ENSG00000234871.LINC01032",1.21554707454044,2.22582504001258e-42,5.2361847083259e-40
"ENSG00000142347.MYO1F","ENSG00000273012.RP11.90B22.1",1.21504517722936,4.08858177916327e-24,6.08655670327782e-22
"ENSG00000100365.NCF4","ENSG00000121621.KIF18A",1.21419727710577,4.34699767101607e-12,3.35352391178993e-10
"ENSG00000102265.TIMP1","ENSG00000196344.ADH7",1.21388962386158,5.78387275831884e-40,1.29660818129136e-37
"ENSG00000104903.LYL1","ENSG00000243251.PGBD3",1.21296993433273,6.33081868370415e-12,4.8061254987244e-10
"ENSG00000158517.NCF1","ENSG00000247708.STX18.AS1",1.21103828365199,5.2118809179666e-30,9.64197969823822e-28
"ENSG00000073861.TBX21","ENSG00000229611.RP11.390F4.10",1.21101308388418,1.8497293146464e-07,7.04931841811745e-06
"ENSG00000197061.HIST1H4C","ENSG00000168374.ARF4",1.20809552027402,2.14168135275999e-24,3.26477905414733e-22
"ENSG00000119866.BCL11A","ENSG00000117479.SLC19A2",1.20773872463631,0.00176746857634879,0.00914094606014197
"ENSG00000042980.ADAM28","ENSG00000164323.KIAA1430",1.20770223706088,6.87504755990926e-05,0.000788231234982376
"ENSG00000140848.CPNE2","ENSG00000253112.CTD.2373N4.5",1.20760783947422,6.73651823959728e-07,2.11577428404392e-05
"ENSG00000174123.TLR10","ENSG00000075884.ARHGAP15",1.20760534273367,0.000648554307665048,0.00410549412940912
"ENSG00000168685.IL7R","ENSG00000163501.IHH",1.20727230600796,9.21018754054224e-52,2.50714462264332e-49
"ENSG00000157734.SNX22","ENSG00000226725.RP11.493K23.1",1.20720507126357,8.29787400644033e-05,0.000901603244948539
"ENSG00000168961.LGALS9","ENSG00000172172.MRPL13",1.20711750932324,7.36264848229304e-13,6.09979421000408e-11
"ENSG00000163534.FCRL1","ENSG00000137936.BCAR3",1.20694891014118,2.16850128441852e-05,0.000338468324442999
"ENSG00000177989.ODF3B","ENSG00000185926.OR4C46",1.20648125080829,0.000379419157064514,0.00274064899085077
"ENSG00000235162.C12orf75","ENSG00000164744.SUN3",1.20598759125843,2.68002147053958e-31,5.15836455769007e-29
"ENSG00000028277.POU2F2","ENSG00000107807.TLX1",1.20452458179316,1.16235639782687e-11,8.42155937665054e-10
"ENSG00000135916.ITM2C","ENSG00000177174.OR14C36",1.20382117638794,2.63815470790613e-11,1.85498295052219e-09
"ENSG00000101474.APMAP","ENSG00000136944.LMX1B",1.20376332411648,1.49944341161298e-22,2.04084958630609e-20
"ENSG00000111863.ADTRP","ENSG00000180929.GPR62",1.20342073424333,6.8066367473793e-09,3.49596935906503e-07
"ENSG00000090013.BLVRB","ENSG00000155287.SLC25A28",1.20339531849348,1.56530702342872e-10,1.00090353461189e-08
"ENSG00000187837.HIST1H1C","ENSG00000174844.DNAH12",1.20327048449117,8.30621154945268e-24,1.20820504637268e-21
"ENSG00000085063.CD59","ENSG00000227057.WDR46",1.20322522887404,9.2701934199048e-10,5.32118253250756e-08
"ENSG00000204161.C10orf128","ENSG00000253348.MIR4454",1.2030464655467,6.28705773137937e-06,0.000130465951046177
"ENSG00000164483.SAMD3","ENSG00000243273.RP11.166N6.2",1.20265655211326,1.79195849290859e-18,2.03248625490317e-16
"ENSG00000169756.LIMS1","ENSG00000143858.SYT2",1.20247816973162,2.29953230396669e-15,2.2242430483292e-13
"ENSG00000137959.IFI44L","ENSG00000084073.ZMPSTE24",1.20110656962077,0.00137392294121751,0.00747965722794265
"ENSG00000120738.EGR1","ENSG00000131378.RFTN1",1.20065934772437,1.06637535679114e-06,3.11175841097323e-05
"ENSG00000115687.PASK","ENSG00000255767.RP13.512J5.1",1.20017276809063,4.3923299981994e-18,4.81010621354538e-16
"ENSG00000132329.RAMP1","ENSG00000235688.AC116614.1",1.19831366238883,0.000287632463806297,0.00222166055850385
"ENSG00000167483.FAM129C","ENSG00000165732.DDX21",1.19738018496189,5.65277154161069e-05,0.00068346168607482
"ENSG00000145416.MARCH1","ENSG00000155754.ALS2CR11",1.19720922997556,0.000247957278236387,0.00199781223543102
"ENSG00000168824.NSG1","ENSG00000072163.LIMS2",1.19707538584008,1.61758919545896e-06,4.39297605904984e-05
"ENSG00000106123.EPHB6","ENSG00000250125.RP11.707A18.1",1.19686630587148,6.96475229027281e-07,2.17920122973971e-05
"ENSG00000183734.ASCL2","ENSG00000204642.HLA.F",1.19679725347689,0.000726222531810529,0.00448999686685582
"ENSG00000107968.MAP3K8","ENSG00000170231.FABP6",1.19664364233723,5.12954696786429e-07,1.67944188097344e-05
"ENSG00000128604.IRF5","ENSG00000135605.TEC",1.19652252765463,0.000852037061871396,0.00511356416187699
"ENSG00000163564.PYHIN1","ENSG00000236098.RP11.148B18.4",1.19593041526054,5.6322002841608e-14,5.0623385101266e-12
"ENSG00000196975.ANXA4","ENSG00000235750.KIAA0040",1.1957991013571,3.70022174594153e-07,1.26791672984495e-05
"ENSG00000171840.NINJ2","ENSG00000203734.ECT2L",1.19561936775858,1.63798930628582e-07,6.31819559337576e-06
"ENSG00000059377.TBXAS1","ENSG00000047315.POLR2B",1.19529060677144,9.33942438882115e-05,0.000984851863469768
"ENSG00000112149.CD83","ENSG00000164088.PPM1M",1.19527381229118,3.66102362779286e-05,0.000494406840734181
"ENSG00000012779.ALOX5","ENSG00000248965.CTB.174D11.2",1.19486643157617,0.000591366819472599,0.00382216612526606
"ENSG00000067082.KLF6","ENSG00000214510.SPINK13",1.19470403050694,3.6789130427104e-51,9.73634555956202e-49
"ENSG00000176485.PLA2G16","ENSG00000262179.RP1.302G2.5",1.19468116605936,1.24013738542378e-10,8.03769315620752e-09
"ENSG00000128309.MPST","ENSG00000254606.RP11.22P4.2",1.1939040786865,4.19806410386305e-07,1.41582498228514e-05
"ENSG00000239713.APOBEC3G","ENSG00000135374.ELF5",1.19346638934374,1.24178376034405e-17,1.33684686742124e-15
"ENSG00000135077.HAVCR2","ENSG00000114784.EIF1B",1.19225909172518,0.000344764785503382,0.00255721797888943
"ENSG00000064601.CTSA","ENSG00000273473.LL09NC01.139C3.1",1.19193429845019,1.61206693535078e-17,1.70655196961717e-15
"ENSG00000125148.MT2A","ENSG00000253604.RP11.489E7.1",1.19181008682512,1.42821553757885e-28,2.49675661179495e-26
"ENSG00000114737.CISH","ENSG00000011566.MAP4K3",1.19138409637718,9.018773056677e-12,6.71299689824141e-10
"ENSG00000148019.CEP78","ENSG00000246763.RGMB.AS1",1.19124737207281,6.4032818671058e-07,2.04379457249081e-05
"ENSG00000101160.CTSZ","ENSG00000231864.RP11.229P13.23",1.19055188367227,4.63490130643622e-06,0.000102338406018705
"ENSG00000077238.IL4R","ENSG00000254839.AF131215.6",1.19026716217878,1.69670355994325e-08,8.10292890594451e-07
"ENSG00000119403.PHF19","ENSG00000186687.LYRM7",1.18953662169939,1.45425099675199e-05,0.000248973519704484
"ENSG00000183386.FHL3","ENSG00000117614.SYF2",1.18941943708424,1.5740515703357e-08,7.55505105106973e-07
"ENSG00000139289.PHLDA1","ENSG00000226063.AC009531.2",1.18918513213025,0.00116512208212312,0.00657819297032772
"ENSG00000122223.CD244","ENSG00000099260.PALMD",1.18884985136835,3.75427047263964e-05,0.000504852673649601
"ENSG00000165168.CYBB","ENSG00000271359.RP11.84C13.1",1.1886064136598,0.00186304708937215,0.00950478240642202
"ENSG00000119333.WDR34","ENSG00000248211.TRPC7.AS1",1.18855190392454,0.00124659098370143,0.0069293439890405
"ENSG00000116741.RGS2","ENSG00000116748.AMPD1",1.18820255215715,3.18365137986772e-13,2.75627168407322e-11
"ENSG00000109881.CCDC34","ENSG00000250264.TAP2",1.18781515043094,0.000131183457920894,0.00124469309422571
"ENSG00000251131.CTD.2035E11.3","ENSG00000188760.TMEM198",1.18742943287791,3.4002619039322e-13,2.91855813420847e-11
"ENSG00000085117.CD82","ENSG00000065060.UHRF1BP1",1.18726668780398,2.42557772464114e-14,2.22208574726139e-12
"ENSG00000196684.HSH2D","ENSG00000254271.RP11.131N11.4",1.18697923734845,6.69854850034512e-10,4.00128030326258e-08
"ENSG00000160593.AMICA1","ENSG00000253194.RP11.351A11.1",1.18680593976418,2.56219303744397e-15,2.45339639841683e-13
"ENSG00000198821.CD247","ENSG00000143107.FNDC7",1.186317469977,1.05383604213652e-46,2.64221655038309e-44
"ENSG00000111670.GNPTAB","ENSG00000136286.MYO1G",1.18525878571434,1.31136796393482e-06,3.69404785603095e-05
"ENSG00000272009.RP1.313I6.12","ENSG00000144741.SLC25A26",1.18502367315627,2.32563476536549e-09,1.27341869120803e-07
"ENSG00000088992.TESC","ENSG00000198874.TYW1",1.1847882687016,6.34712908493304e-05,0.000742520070580709
"ENSG00000100592.DAAM1","ENSG00000221970.OR2A1",1.18434229965188,0.000704621550819892,0.00438346838095757
"ENSG00000099956.SMARCB1","ENSG00000236287.ZBED5",1.18378230918619,1.05405887615836e-19,1.27930521561768e-17
"ENSG00000125384.PTGER2","ENSG00000241657.TRBV11.2",1.18331148865626,2.55344516790453e-15,2.45339639841683e-13
"ENSG00000145703.IQGAP2","ENSG00000144476.ACKR3",1.18272269987295,6.85824631431566e-10,4.08387135997765e-08
"ENSG00000133106.EPSTI1","ENSG00000166925.TSC22D4",1.18238414472443,1.37891916758552e-06,3.84704315349079e-05
"ENSG00000099337.KCNK6","ENSG00000138109.CYP2C9",1.18236013361212,0.0011160366982532,0.00635947347045896
"ENSG00000167083.GNGT2","ENSG00000155158.TTC39B",1.18228890351289,0.00028720737957911,0.00221927681179235
"ENSG00000182472.CAPN12","ENSG00000188649.CC2D2B",1.18214811766868,0.000349965695648946,0.00258507772452334
"ENSG00000168209.DDIT4","ENSG00000196570.PFN3",1.18175669968705,7.5666054507061e-35,1.58441392157368e-32
"ENSG00000102575.ACP5","ENSG00000256574.OR13A1",1.18165824992997,3.26572927731427e-09,1.75291468673869e-07
"ENSG00000072163.LIMS2","ENSG00000136653.RASSF5",1.18142190688714,0.000558109509061731,0.00364829389199701
"ENSG00000130348.QRSL1","ENSG00000250543.RP11.442N1.1",1.18136496589254,8.87122414690615e-08,3.58898463098295e-06
"ENSG00000152133.GPATCH11","ENSG00000158864.NDUFS2",1.18119726123643,0.00111149238679109,0.00633926591748105
"ENSG00000273338.RP11.386I14.4","ENSG00000259943.RP1.39G22.7",1.18076041995509,1.16840574364586e-05,0.000208855266840262
"ENSG00000163923.RPL39L","ENSG00000153201.RANBP2",1.18068048460043,0.000840847714343785,0.00505756098384496
"ENSG00000085871.MGST2","ENSG00000128641.MYO1B",1.18055082854173,0.00160846196747927,0.00845676906918083
"ENSG00000151062.CACNA2D4","ENSG00000225148.RP5.899B16.2",1.18025272588216,0.00182804216149887,0.00937892929115802
"ENSG00000162645.GBP2","ENSG00000164007.CLDN19",1.1801664398388,3.53639929457986e-17,3.70253233836369e-15
"ENSG00000158525.CPA5","ENSG00000163071.SPATA18",1.1797083387977,3.52471457597867e-12,2.74136474470504e-10
"ENSG00000129534.MIS18BP1","ENSG00000105939.ZC3HAV1",1.17858315735667,7.29444098055419e-07,2.26746448424894e-05
"ENSG00000143878.RHOB","ENSG00000132688.NES",1.1774954628285,0.000123653466323284,0.00119970305539214
"ENSG00000115415.STAT1","ENSG00000236975.RP5.1065P14.2",1.17715114192123,1.22939651755415e-07,4.85013470848743e-06
"ENSG00000136997.MYC","ENSG00000185305.ARL15",1.17709716362333,3.63770904879085e-20,4.47203522094901e-18
"ENSG00000007350.TKTL1","ENSG00000120251.GRIA2",1.17670750635965,0.00016966241944198,0.00150508258960285
"ENSG00000113269.RNF130","ENSG00000010256.UQCRC1",1.17657723990832,5.96651731353421e-06,0.000125626505424745
"ENSG00000204252.HLA.DOA","ENSG00000138483.CCDC54",1.176512042313,0.00100897102026991,0.00584908512054857
"ENSG00000172725.CORO1B","ENSG00000203909.DPPA5",1.17604945377109,4.18256796680186e-30,7.81361103994211e-28
"ENSG00000175029.CTBP2","ENSG00000180596.HIST1H2BC",1.17601283236696,0.00163833664590177,0.00859067275389602
"ENSG00000091490.SEL1L3","ENSG00000226806.AC011893.3",1.17597711402289,0.000465423023677563,0.00316963392286489
"ENSG00000126883.NUP214","ENSG00000249131.CTB.35F21.2",1.17565631232553,0.000889783322151954,0.00528562467769641
"ENSG00000102109.PCSK1N","ENSG00000109332.UBE2D3",1.17560664069852,7.50710833483494e-06,0.000149319362547265
"ENSG00000186088.GSAP","ENSG00000268791.AC093323.1",1.17557821767187,1.73228621788708e-05,0.000285581025725847
"ENSG00000198840.MT.ND3","ENSG00000162227.TAF6L",1.17516837152664,5.29089997201073e-32,1.03936184501716e-29
"ENSG00000180573.HIST1H2AC","ENSG00000239801.RP11.755B10.2",1.17498274910056,3.31347540248503e-05,0.00046391090223624
"ENSG00000254087.LYN","ENSG00000259861.CTC.471C19.2",1.17477758421969,1.04488482736692e-05,0.000192230989016346
"ENSG00000110057.UNC93B1","ENSG00000111799.COL12A1",1.17446669578552,5.41606025899575e-06,0.000115568900599288
"ENSG00000138182.KIF20B","ENSG00000229796.RP5.1077H22.1",1.17419804012595,0.00111411700619627,0.00635043360845647
"ENSG00000122547.EEPD1","ENSG00000184203.PPP1R2",1.17403703952186,0.000701939872783249,0.00436963877029886
"ENSG00000132334.PTPRE","ENSG00000187990.HIST1H2BG",1.17325671312736,0.000185967277561174,0.00159848257272615
"ENSG00000256862.RP11.664D1.1","ENSG00000229017.RP11.439L18.3",1.1729621150519,3.99584709413151e-08,1.77899220510925e-06
"ENSG00000109906.ZBTB16","ENSG00000187189.TSPYL4",1.17262366162477,0.000924921103541575,0.00545815163455705
"ENSG00000109113.RAB34","ENSG00000156802.ATAD2",1.17259130263365,0.00171583693001557,0.00890879365162033
"ENSG00000167460.TPM4","ENSG00000235931.C10orf40",1.17242883049838,9.95418441291542e-13,8.14064308961817e-11
"ENSG00000164104.HMGB2","ENSG00000173166.RAPH1",1.1722868149758,4.52420257280393e-17,4.71085683195513e-15
"ENSG00000161981.SNRNP25","ENSG00000203952.CCDC160",1.17203189618395,1.21254642012337e-08,5.95491547305434e-07
"ENSG00000169554.ZEB2","ENSG00000082512.TRAF5",1.17180870384715,0.000126228923878459,0.00121234483089921
"ENSG00000166289.PLEKHF1","ENSG00000228748.RP13.39P12.3",1.17093828643792,4.76498059355368e-10,2.87585865522575e-08
"ENSG00000233224.HIST1H2AM","ENSG00000151276.MAGI1",1.17052201686723,0.000197698340634099,0.00167502973800923
"ENSG00000004897.CDC27","ENSG00000137040.RANBP6",1.17033166213459,0.00161046224673637,0.00846314343948193
"ENSG00000023445.BIRC3","ENSG00000230290.ARMC2.AS1",1.17005473190348,3.34841262542151e-12,2.62567911841181e-10
"ENSG00000125740.FOSB","ENSG00000148700.ADD3",1.16967850567129,7.90151215948621e-10,4.64701587033981e-08
"ENSG00000100027.YPEL1","ENSG00000253973.RP11.467K18.2",1.16953928310671,0.000477510151357578,0.00323426933233857
"ENSG00000164674.SYTL3","ENSG00000269889.RP11.816J6.3",1.16923156729016,3.96137754739219e-05,0.000521658943784092
"ENSG00000114446.IFT57","ENSG00000143952.VPS54",1.16913577597289,1.14750559914152e-10,7.51399284936137e-09
"ENSG00000143641.GALNT2","ENSG00000269621.RP11.98D18.15",1.16910925156678,3.37762021175551e-05,0.000469785059379572
"ENSG00000167912.RP11.25K19.1","ENSG00000251250.RP11.404K5.4",1.16905055739049,0.000194759468978601,0.00165528174905764
"ENSG00000136824.SMC2","ENSG00000184838.PRR16",1.16884063416772,0.000677531721449796,0.0042412506413357
"ENSG00000144218.AFF3","ENSG00000170128.GPR25",1.16874434783587,0.000490318389787445,0.00330375421407347
"ENSG00000148175.STOM","ENSG00000234758.AC034228.4",1.16793855369242,1.12653591461557e-06,3.24927772846991e-05
"ENSG00000109861.CTSC","ENSG00000272102.RP3.355L5.5",1.16765000887585,1.1183879447694e-20,1.3928681233713e-18
"ENSG00000198862.LTN1","ENSG00000255433.AP000479.1",1.16733669474238,0.00176434338179314,0.00913078846824234
"ENSG00000136770.DNAJC1","ENSG00000253653.CTC.248O19.1",1.16732744879208,1.80769506584568e-11,1.29009848238538e-09
"ENSG00000184557.SOCS3","ENSG00000232833.FAM27E3",1.16720044395588,1.07894071485122e-11,7.87709399290802e-10
"ENSG00000157601.MX1","ENSG00000204979.MS4A13",1.1667649007523,6.62214772369502e-07,2.09609675872107e-05
"ENSG00000245532.NEAT1","ENSG00000243955.GSTA1",1.16641191453086,5.98563177332257e-21,7.60374756271078e-19
